newick1	newick2	format1	format2	count_taxa1	count_taxa2	correct_taxa_ratio	count_equal_length	count_unequal_length	mean_ham_dist	mean_ham_ratio	mean_edit_dist	mean_edit_dist_total	mean_edit_ratio	mean_edit_ratio_total	mean_abs_diff_leaf_dists	median_abs_diff_leaf_dists	mean_neg_diff_leaf_dists	median_neg_diff_leaf_dists	mean_pos_diff_leaf_dists	median_pos_diff_leaf_dists	mean_pairwise_dist_diff	median_pairwise_dist_diff	rf_dist	max_rf_dist	rf_ratio	count_orig_edges	ref_edges_in_source	count_missing_edges	count_common_edges	correct_edge_ratio	count_multifurcations_original	count_multifurcations_generated	random_distances	max_distance	amount_taxa	package	branch_lengths_displayed	circular_tree	right_to_left_orientation	multifurcations_allowed	branch_vertical_margin[px]	fontsize	linewidth[px]	taxa_only	topo_only	align_taxa	
original204208142342.nwk	finetuned204208142342.nwk	5	0	14	14	0.9286	13	1	0.7857	0.9286	0.0714	0.0714	0.9935	0.9935	0.0	0.0	0	0	0	0	0.7179	1.0	3.0	19.0	0.8421	21	0.9523809523809523	1	20	0.9524	0	0	False	10.0	14	phylo	True	False	False	False	10	19	1	False	False	False	
original204217112865.nwk	finetuned204217112865.nwk	5	0	12	12	1.0	12	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.6667	1.0	3.0	17.0	0.8235	19	0.9473684210526315	1	18	0.9474	0	0	False	10.0	12	phylo	True	False	False	False	10	20	1	False	False	False	
original204204451804.nwk	finetuned204204451804.nwk	5	0	23	22	0.9565	22	0	0.8696	0.9565	0.8696	0.9091	1.0	0.9565	0.0	0.0	0	0	0	0	0.7835	1.0	6.0	34.0	0.8235	38	0.9210526315789473	3	35	0.9211	2	2	False	10.0	23	ete3	True	False	False	True	71	17	5	False	False	True	
original204207383326.nwk	finetuned204207383326.nwk	5	0	12	12	1.0	12	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	18.0	1.0	20	1.0	0	20	1.0	0	0	True	10	12	ete3	True	False	False	True	86	18	8	False	False	True	
original204214937975.nwk	finetuned204214937975.nwk	5	0	8	8	1.0	8	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.5714	1.0	0.0	10.0	1.0	12	1.0	0	12	1.0	0	0	False	10.0	8	phylo	True	False	False	True	10	19	1	False	False	False	
original204204882223.nwk	finetuned204204882223.nwk	5	0	8	7	0.875	7	0	2.875	0.875	2.875	3.2857	1.0	0.875	0.0	0.0	0	0	0	0	0.6667	1.0	2.0	8.0	0.75	10	0.9	1	9	0.9	0	0	False	10.0	8	phylo	True	False	False	False	10	20	1	False	False	False	
original204224814967.nwk	finetuned204224814967.nwk	5	0	13	13	1.0	13	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.9231	0.5	2.0	18.0	0.8889	21	0.9523809523809523	1	20	0.9524	1	1	False	10.0	13	ete3	True	False	False	True	73	17	7	False	False	True	
original204155119808.nwk	finetuned204155119808.nwk	5	0	13	6	0.4615	6	0	7.1538	0.4615	7.1538	15.5	1.0	0.4615	0.0	0.0	0	0	0	0	0.0	0.0	0.0	6.0	1.0	8	1.0	0	8	1.0	0	0	False	10.0	13	ete3	True	False	False	False	72	9	9	False	False	True	
original204226094618.nwk	finetuned204226094618.nwk	5	0	6	6	1.0	6	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	6.0	1.0	8	1.0	0	8	1.0	0	0	True	9	6	ete3	True	False	False	True	17	9	5	False	False	False	
original204213931045.nwk	base204213931045.nwk	5	0	22	22	0.9545	21	1	1.1364	0.9545	0.0455	0.0455	0.9982	0.9982	0.0	0.0	0	0	0	0	3.8571	4.0	18.0	24.0	0.25	26	0.8846153846153846	3	23	0.8846	0	0	False	10.0	23	phylo	True	False	False	False	10	19	1	False	False	False	
original204226924817.nwk	base204226924817.nwk	5	0	3	3	0.6667	2	1	3.6667	0.6667	0.3333	0.3333	0.9697	0.9697	0.0	0.0	0	0	0	0	0.0	0.0	NA	0.0	None	0	NA	0	0	0	0	0	True	4	3	phylo	True	False	False	False	10	17	1	False	False	False	
original204215682912.nwk	base204215682912.nwk	5	0	25	24	0.92	23	1	1.6	0.92	0.52	0.5417	0.9985	0.9586	0.0	0.0	0	0	0	0	2.1265	2.0	30.0	40.0	0.25	42	0.6428571428571429	15	27	0.6429	0	0	False	10.0	25	ete3	True	False	False	False	29	13	4	False	False	True	
original204156571232.nwk	base204156571232.nwk	5	0	4	4	1.0	4	0	0.0	1.0	0.0	0.0	1.0	1.0	0.1667	0.1667	0	0	0.1667	0.1667	1.0833	0.5	1.0	1.0	0.0	3	1.0	0	3	1.0	0	0	False	10.0	4	ete3	True	False	False	True	45	15	5	False	False	True	
original204213386780.nwk	base204213386780.nwk	5	0	4	4	1.0	4	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	5.74	7.95	0.0	2.0	1.0	4	1.0	0	4	1.0	0	0	True	9	4	phylo	True	False	False	False	10	18	1	False	False	False	
original204227506333.nwk	base204227506333.nwk	5	0	6	5	0.8333	5	0	1.3333	0.8333	1.3333	1.6	1.0	0.8333	0.32	0.08	-0.27	-0.27	1.06	1.06	1.284	1.535	2.0	4.0	0.5	6	0.8333333333333334	1	5	0.8333	0	0	True	3	6	ete3	True	False	False	True	41	13	2	False	False	True	
original204151836114.nwk	base204151836114.nwk	5	0	4	4	0.75	3	1	6.25	0.75	0.75	0.75	0.9732	0.9732	0.0	0.0	0	0	0	0	0.0	0.0	NA	0.0	None	2	1.0	0	2	1.0	0	0	False	10.0	4	ete3	True	False	False	False	10	8	2	False	False	True	
original204229483809.nwk	base204229483809.nwk	5	0	19	19	0.9474	18	1	1.1053	0.9474	0.0526	0.0526	0.9975	0.9975	0.1817	0.0	-0.7125	-0.81	0.42	0.42	3.6397	3.02	11.0	27.0	0.5926	30	0.8333333333333334	5	25	0.8333	2	2	True	3	19	ete3	True	False	False	True	63	18	7	False	False	False	
original204156094490.nwk	base204156094490.nwk	5	0	7	7	1.0	7	0	0.0	1.0	0.0	0.0	1.0	1.0	0.1086	0.0	-0.76	-0.76	0	0	2.9762	3.09	2.0	8.0	0.75	10	0.9	1	9	0.9	0	0	True	4	7	phylo	True	False	False	True	10	18	1	False	False	False	
original204221934621.nwk	base204221934621.nwk	5	0	18	18	0.8889	17	1	0.8889	0.9402	0.1111	0.1111	0.9923	0.9923	0.0	0.0	0	0	0	0	2.8083	3.0	11.0	21.0	0.4762	23	0.8695652173913043	3	20	0.8696	0	0	False	10.0	18	phylo	True	False	False	False	10	17	1	False	False	False	
original204219762678.nwk	base204219762678.nwk	5	0	12	11	0.8333	10	1	2.4167	0.8333	0.6667	0.7273	0.996	0.913	0.1222	0.0	-1.2222	-1.2222	0	0	1.684	1.2222	10.0	12.0	0.1667	14	0.7142857142857143	4	10	0.7143	0	0	False	10.0	12	ete3	True	False	False	True	69	20	6	False	False	False	
original204203068309.nwk	base204203068309.nwk	5	0	8	7	0.875	7	0	3.0	0.875	3.0	3.4286	1.0	0.875	0.2614	0.0	0	0	1.83	1.83	3.499	2.91	4.0	8.0	0.5	10	0.8	2	8	0.8	0	0	True	4	8	ete3	True	False	False	False	74	15	6	False	False	False	
original204212675022.nwk	base204212675022.nwk	5	0	20	5	0.25	5	0	9.4	0.25	9.4	37.6	1.0	0.25	0.0	0.0	0	0	0	0	2.556	4.26	0.0	4.0	1.0	6	1.0	0	6	1.0	1	1	True	6	20	phylo	True	False	False	True	10	20	1	False	False	False	
original204207877176.nwk	base204207877176.nwk	5	0	20	3	0.15	3	0	13.55	0.15	13.55	90.3333	1.0	0.15	1.22	1.22	-1.22	-1.22	0	0	3.2533	3.66	NA	0.0	None	2	1.0	0	2	1.0	0	0	False	10.0	20	ete3	True	False	False	False	31	10	7	False	False	True	
original204213797879.nwk	base204213797879.nwk	5	0	8	8	1.0	8	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.7857	1.0	2.0	10.0	0.8	12	0.9166666666666666	1	11	0.9167	0	0	False	10.0	8	ete3	True	False	False	False	76	12	5	False	False	True	
original204227631847.nwk	base204227631847.nwk	5	0	4	4	1.0	4	0	0.0	1.0	0.0	0.0	1.0	1.0	0.045	0.0	-0.18	-0.18	0	0	0.09	0.09	0.0	2.0	1.0	4	1.0	0	4	1.0	0	0	True	2	4	ete3	True	False	False	True	54	19	5	False	False	True	
original204201172646.nwk	base204201172646.nwk	5	0	22	22	1.0	22	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	2.8571	1.0	15.0	35.0	0.5714	40	0.775	9	31	0.775	3	3	False	10.0	22	phylo	True	False	False	True	10	18	1	False	False	False	
original204220139542.nwk	base204220139542.nwk	5	0	4	4	1.0	4	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.0	0.0	0.0	2.0	1.0	4	1.0	0	4	1.0	0	0	False	10.0	4	phylo	True	False	False	False	10	20	1	False	False	False	
original204152931066.nwk	base204152931066.nwk	5	0	13	11	0.7692	11	0	2.6923	0.8322	2.6923	3.1818	0.9835	0.8322	0.0	0.0	0	0	0	0	1.7111	2.0	7.0	13.0	0.4615	15	0.8	3	12	0.8	0	0	False	10.0	14	phylo	True	False	False	False	10	18	1	False	False	False	
original204221538833.nwk	base204221538833.nwk	5	0	5	5	1.0	5	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	1.404	2.34	2.0	4.0	0.5	6	0.8333333333333334	1	5	0.8333	1	1	True	3	5	phylo	True	False	False	True	10	17	1	False	False	False	
original204226181622.nwk	base204226181622.nwk	5	0	4	3	0.75	3	0	3.0	0.75	3.0	4.0	1.0	0.75	0.0	0.0	0	0	0	0	0.6667	1.0	NA	0.0	None	2	1.0	0	2	1.0	0	0	False	10.0	4	ete3	True	False	False	True	14	13	4	False	False	True	
original204207576446.nwk	base204207576446.nwk	5	0	22	22	0.9545	21	1	0.9091	0.9545	0.0455	0.0455	0.9977	0.9977	1.2494	1.26	-2.2096	-1.46	1.5875	1.66	11.1187	8.86	26.0	28.0	0.0714	30	0.7	9	21	0.7	0	0	True	6	22	ete3	True	False	False	False	87	10	1	False	False	True	
original204223438911.nwk	base204223438911.nwk	5	0	25	11	0.44	11	0	9.4	0.44	9.4	21.3636	1.0	0.44	0.16	0.0	-0.88	-0.88	0	0	10.2727	11.67	5.0	11.0	0.5455	13	1.0	0	13	1.0	0	0	True	7	25	phylo	True	False	False	True	10	16	1	False	False	False	
original204156687383.nwk	base204156687383.nwk	5	0	19	18	0.9474	18	0	0.5263	0.9474	0.5263	0.5556	1.0	0.9474	0.6667	0.6667	-0.6667	-0.6667	0	0	2.2157	2.0	16.0	24.0	0.3333	28	0.75	7	21	0.75	2	2	False	10.0	19	ete3	True	False	False	True	83	16	6	False	False	False	
original204227764176.nwk	base204227764176.nwk	5	0	12	12	1.0	12	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	1.5758	1.0	10.0	16.0	0.375	18	0.7777777777777778	4	14	0.7778	0	0	False	10.0	12	ete3	True	False	False	False	48	13	9	False	False	False	
original204216994585.nwk	base204216994585.nwk	5	0	4	7	1.0	4	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	4.0117	3.0717	2.0	2.0	0.0	4	0.75	1	3	0.75	0	0	True	5	4	ete3	True	False	False	True	40	20	6	False	False	False	
original204217771861.nwk	base204217771861.nwk	5	0	6	6	1.0	6	0	0.0	1.0	0.0	0.0	1.0	1.0	0.8967	0.055	-2.635	-2.635	0.11	0.11	9.1607	9.39	5.0	5.0	0.0	7	0.7142857142857143	2	5	0.7143	0	0	True	9	6	ete3	True	False	False	True	40	10	5	False	False	True	
original204158524414.nwk	base204158524414.nwk	5	0	7	7	0.8571	6	1	1.7143	0.8571	0.1429	0.1429	0.989	0.989	0.0	0.0	0	0	0	0	0.9333	1.0	0.0	6.0	1.0	8	1.0	0	8	1.0	0	0	False	10.0	7	phylo	True	False	False	True	10	20	1	False	False	False	
original204155008403.nwk	base204155008403.nwk	5	0	4	4	1.0	4	0	0.0	1.0	0.0	0.0	1.0	1.0	0.17	0.17	0	0	0.17	0.17	0.8083	0.595	0.0	2.0	1.0	4	1.0	0	4	1.0	0	0	False	10.0	4	ete3	True	False	False	False	43	12	10	False	False	False	
original204229823007.nwk	base204229823007.nwk	5	0	12	12	1.0	12	0	0.0	1.0	0.0	0.0	1.0	1.0	0.9444	0.9444	-0.9444	-0.9444	0	0	3.0943	2.7222	10.0	16.0	0.375	18	0.7777777777777778	4	14	0.7778	0	0	False	10.0	12	ete3	True	False	False	False	27	20	3	False	False	False	
original204228801751.nwk	base204228801751.nwk	5	0	18	18	1.0	18	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	1.4314	1.0	15.0	23.0	0.3478	27	0.7777777777777778	6	21	0.7778	2	2	True	1	18	ete3	True	False	False	True	59	12	4	False	False	True	
original200054263583.nwk	base200054263583.nwk	5	0	14	13	0.8571	12	1	3.0	0.8571	1.7857	1.9231	0.996	0.9248	0.0	0.0	0	0	0	0	1.4545	1.0	13.0	17.0	0.2353	20	0.65	7	13	0.65	2	2	False	10.0	14	phylo	True	False	False	True	10	13	1	False	False	False	
original204212407299.nwk	base204212407299.nwk	5	0	19	19	0.8421	17	2	1.6316	0.8918	0.1579	0.1579	0.9844	0.9844	0.0764	0.0	-1.2222	-1.2222	0	0	2.3454	2.0	18.0	22.0	0.1818	24	0.7083333333333334	7	17	0.7083	0	0	False	10.0	19	ete3	True	False	False	False	23	12	3	False	False	True	
original204222496222.nwk	base204222496222.nwk	5	0	8	3	0.25	2	1	11.5	0.25	9.0	24.0	0.9848	0.3693	0.3889	0.3889	-0.3889	-0.3889	0	0	0.2222	0.2222	NA	0.0	None	0	NA	0	0	0	1	1	False	10.0	8	ete3	True	False	False	True	86	14	1	False	False	True	
original204224976439.nwk	base204224976439.nwk	5	0	17	17	1.0	17	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	2.4853	2.0	18.0	26.0	0.3077	30	0.6666666666666666	10	20	0.6667	2	2	False	10.0	17	ete3	True	False	False	True	15	9	3	False	False	True	
original204155320074.nwk	base204155320074.nwk	5	0	22	5	0.2273	5	0	11.6364	0.2273	11.6364	51.2	1.0	0.2273	0.0	0.0	0	0	0	0	1.464	2.44	0.0	4.0	1.0	6	1.0	0	6	1.0	0	0	True	6	22	phylo	True	False	False	True	10	16	1	False	False	False	
original204201801843.nwk	base204201801843.nwk	5	0	5	4	0.8	4	0	4.4	0.8	4.4	5.5	1.0	0.8	0.825	0.0	0	0	3.3	3.3	6.4383	5.815	2.0	2.0	0.0	4	0.75	1	3	0.75	0	0	True	8	5	ete3	True	False	False	False	22	18	2	False	False	False	
original204228658034.nwk	base204228658034.nwk	5	0	9	9	1.0	9	0	0.0	1.0	0.0	0.0	1.0	1.0	0.1189	0.0	0	0	1.07	1.07	3.735	3.68	5.0	11.0	0.5455	13	0.8461538461538461	2	11	0.8462	0	0	True	3	9	ete3	True	False	False	False	52	12	7	False	False	False	
original204200466619.nwk	base204200466619.nwk	5	0	23	23	0.913	22	1	1.0	0.9536	0.1304	0.1304	0.9935	0.9935	0.0	0.0	0	0	0	0	1.5714	1.0	22.0	32.0	0.3125	37	0.6756756756756757	12	25	0.6757	3	3	False	10.0	23	phylo	True	False	False	True	10	16	1	False	False	False	
original204202580894.nwk	base204202580894.nwk	5	0	12	11	0.8333	10	1	4.0	0.8333	1.75	1.9091	0.9968	0.9137	0.0	0.0	0	0	0	0	2.0	2.0	10.0	12.0	0.1667	14	0.7142857142857143	4	10	0.7143	0	0	False	10.0	12	phylo	True	False	False	False	10	17	1	False	False	False	
original204154555214.nwk	base204154555214.nwk	5	0	7	7	1.0	7	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	0.9524	1.0	3.0	7.0	0.5714	9	0.8888888888888888	1	8	0.8889	0	0	False	10.0	7	phylo	True	False	False	True	10	17	1	False	False	False	
original204216034729.nwk	base204216034729.nwk	5	0	18	18	0.9444	17	1	1.0	0.9444	0.0556	0.0556	0.9969	0.9969	0.0	0.0	0	0	0	0	3.3088	4.0	13.0	19.0	0.3158	21	0.9047619047619048	2	19	0.9048	0	0	False	10.0	19	phylo	True	False	False	False	10	18	1	False	False	False	
original204208966869.nwk	base204208966869.nwk	5	0	6	6	1.0	6	0	0.0	1.0	0.0	0.0	1.0	1.0	0.1667	0.1667	0	0	0.1667	0.1667	1.2111	1.6667	0.0	6.0	1.0	8	1.0	0	8	1.0	0	0	False	10.0	6	ete3	True	False	False	True	25	18	3	False	False	True	
original204219939023.nwk	base204219939023.nwk	5	0	12	12	1.0	12	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	1.0758	1.0	9.0	15.0	0.4	19	0.7368421052631579	5	14	0.7368	1	1	False	10.0	12	ete3	True	False	False	True	56	20	4	False	False	False	
original204201930118.nwk	base204201930118.nwk	5	0	16	13	0.75	13	0	2.125	0.8073	2.125	2.6154	0.9936	0.8073	0.5467	0.0	-1.2733	-1.35	1.37	1.37	5.1361	4.81	9.0	17.0	0.4706	19	0.7894736842105263	4	15	0.7895	1	1	True	5	17	phylo	True	False	False	True	10	17	1	False	False	False	
original204228177566.nwk	base204228177566.nwk	5	0	7	3	0.1429	1	2	18.4286	0.1429	13.0	30.3333	0.9525	0.4082	0.0	0.0	0	0	0	0	None	None	NA	0.0	None	0	NA	0	0	0	0	0	False	10.0	7	phylo	True	False	False	False	10	18	1	False	False	False	
original204157871645.nwk	base204157871645.nwk	5	0	21	21	1.0	21	0	0.0	1.0	0.0	0.0	1.0	1.0	0.9105	0.76	-1.3146	-1.31	0.6767	0.6	6.6019	5.0	26.0	34.0	0.2353	38	0.631578947368421	14	24	0.6316	2	2	True	4	21	ete3	True	False	False	True	67	8	5	False	False	True	
original204209162753.nwk	base204209162753.nwk	5	0	6	6	1.0	6	0	0.0	1.0	0.0	0.0	1.0	1.0	0.4733	0.045	-1.64	-1.64	0.6	0.6	2.1793	2.03	2.0	6.0	0.6667	8	0.875	1	7	0.875	0	0	True	3	6	ete3	True	False	False	True	53	8	7	False	False	False	
original204205511090.nwk	base204205511090.nwk	5	0	4	3	0.75	3	0	5.5	0.75	5.5	7.3333	1.0	0.75	1.2167	0.0	0	0	3.65	3.65	2.4333	3.65	NA	0.0	None	2	1.0	0	2	1.0	0	0	True	9	4	phylo	True	False	False	False	10	16	1	False	False	False	
original204157655669.nwk	base204157655669.nwk	5	0	9	9	1.0	9	0	0.0	1.0	0.0	0.0	1.0	1.0	0.4733	0.0	-1.42	-1.08	0	0	4.0211	3.755	4.0	12.0	0.6667	14	0.8571428571428571	2	12	0.8571	0	0	True	10	9	ete3	True	False	False	True	62	20	5	False	False	True	
original204217879191.nwk	base204217879191.nwk	5	0	12	5	0.4167	5	0	7.5833	0.4167	7.5833	18.2	1.0	0.4167	0.0	0.0	0	0	0	0	6.264	7.235	2.0	4.0	0.5	6	0.8333333333333334	1	5	0.8333	1	1	True	8	12	phylo	True	False	False	True	10	19	1	False	False	False	
original204210702706.nwk	base204210702706.nwk	5	0	23	23	0.9565	23	0	0.0435	0.9969	0.0435	0.0435	0.9969	0.9969	0.0	0.0	0	0	0	0	2.0649	2.0	20.0	30.0	0.3333	32	0.8125	6	26	0.8125	0	0	False	10.0	23	phylo	True	False	False	False	10	20	1	False	False	False	
original204203255285.nwk	base204203255285.nwk	5	0	17	17	0.9412	16	1	1.3529	0.9412	0.0588	0.0588	0.9974	0.9974	0.9444	0.9444	-0.9444	-0.9444	0	0	3.0398	3.1111	12.0	12.0	0.0	15	1.0	0	15	1.0	1	1	False	10.0	17	ete3	True	False	False	True	58	18	1	False	False	False	
original204159763197.nwk	base204159763197.nwk	5	0	4	4	0.75	3	1	6.0	0.75	0.5	0.5	0.9792	0.9792	0.0	0.0	0	0	0	0	14.5667	12.52	NA	0.0	None	2	1.0	0	2	1.0	0	0	True	10	4	phylo	True	False	False	True	10	16	1	False	False	False	
original204203984550.nwk	base204203984550.nwk	5	0	9	9	1.0	9	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	2.2778	2.0	10.0	10.0	0.0	12	0.6666666666666666	4	8	0.6667	0	0	False	10.0	9	phylo	True	False	False	True	10	20	1	False	False	False	
original204220539766.nwk	base204220539766.nwk	5	0	10	4	0.3	4	0	8.6	0.395	8.6	21.5	0.9875	0.395	0.0	0.0	0	0	0	0	0.0	0.0	NA	0.0	None	2	1.0	0	2	1.0	0	0	False	10.0	10	ete3	True	False	False	False	87	14	9	False	False	True	
original204208142342.nwk	base204208142342.nwk	5	0	14	4	0.2857	4	0	11.0	0.2857	11.0	38.5	1.0	0.2857	0.0	0.0	0	0	0	0	1.1667	0.5	1.0	1.0	0.0	3	1.0	0	3	1.0	0	0	False	10.0	14	phylo	True	False	False	False	10	19	1	False	False	False	
original204214937975.nwk	base204214937975.nwk	5	0	8	8	0.875	7	1	3.75	0.875	0.125	0.125	0.9958	0.9958	0.0	0.0	0	0	0	0	1.0476	1.0	4.0	8.0	0.5	10	0.8	2	8	0.8	0	0	False	10.0	8	phylo	True	False	False	True	10	19	1	False	False	False	
original204204882223.nwk	base204204882223.nwk	5	0	8	8	1.0	8	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	1.3214	1.0	8.0	10.0	0.2	12	0.6666666666666666	4	8	0.6667	0	0	False	10.0	8	phylo	True	False	False	False	10	20	1	False	False	False	
original204224814967.nwk	base204224814967.nwk	5	0	13	12	0.9231	12	0	0.6154	0.9231	0.6154	0.6667	1.0	0.9231	0.9444	0.9444	-0.9444	-0.9444	0	0	1.9242	1.8889	9.0	9.0	0.0	12	0.9166666666666666	1	11	0.9167	1	1	False	10.0	13	ete3	True	False	False	True	73	17	7	False	False	True	
original204155119808.nwk	base204155119808.nwk	5	0	13	13	1.0	13	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	1.0	1.0	3.0	19.0	0.8421	21	0.9523809523809523	1	20	0.9524	0	0	False	10.0	13	ete3	True	False	False	False	72	9	9	False	False	True	
original204226094618.nwk	base204226094618.nwk	5	0	6	6	1.0	6	0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0	0	0	0	4.764	4.59	1.0	5.0	0.8	7	1.0	0	7	1.0	0	0	True	9	6	ete3	True	False	False	True	17	9	5	False	False	False	
